raw_ids	SYMBOL	GENENAME
NM_001131048	SLC2A8	solute carrier family 2 member 8
NM_001003023	PTGS1	prostaglandin-endoperoxide synthase 1
NM_001206937	GGTA1	glycoprotein alpha-galactosyltransferase 1 (inactive)
NM_001003343	DMD	dystrophin
NM_001197186	KDM6A	lysine demethylase 6A
NM_001197185	KDM6A	lysine demethylase 6A
NM_001005763	CCNB3	cyclin B3
NM_001002970	MAOB	monoamine oxidase B
NM_001003053	AR	androgen receptor
NM_001014770	EDA	ectodysplasin A
NM_001013834	PLP1	proteolipid protein 1
NM_001002979	COL4A5	collagen type IV alpha 5 chain
NM_001313818	HPRT1	hypoxanthine phosphoribosyltransferase 1
NM_001003357	HPRT1	hypoxanthine phosphoribosyltransferase 1
NM_001003212	F8	coagulation factor VIII
NM_001048124	TLR7	toll like receptor 7
NM_001197031	RAB9A	RAB9A, member RAS oncogene family
NM_001114666	ARX	aristaless related homeobox
NM_001252262	LOC491788	small ubiquitin-related modifier 1-like
NM_001003116	MAGEB10	melanoma antigen family B, 10
NM_001003045	TMEM47	transmembrane protein 47
NM_001003001	DYNLT3	dynein light chain Tctex-type 3
NM_001003126	RPGR	retinitis pigmentosa GTPase regulator
NM_001002969	MAOA	monoamine oxidase A
NM_001197040	USP11	ubiquitin specific peptidase 11
NM_001003182	TIMP1	TIMP metallopeptidase inhibitor 1
NM_001313807	GLOD5	glyoxalase domain containing 5
NM_001168461	FOXP3	forkhead box P3
NM_001048032	KDM5C	lysine demethylase 5C
NM_001003201	IL2RG	interleukin 2 receptor subunit gamma
NM_001252042	RPS4X	ribosomal protein S4 X-linked
NM_001252367	TIMM8A	translocase of inner mitochondrial membrane 8A
NM_001313792	ARMCX1	armadillo repeat containing X-linked 1
NM_001252047	BEX4	brain expressed X-linked 4
NM_001003089	CLDN2	claudin 2
NM_001003075	IL13RA2	interleukin 13 receptor subunit alpha 2
NM_001195148	PGRMC1	progesterone receptor membrane component 1
NM_001284458	XIAP	X-linked inhibitor of apoptosis
NM_001284446	SLC25A14	solute carrier family 25 member 14
NM_001313828	PLAC1	placenta enriched 1
NM_001313831	PABIR2	PABIR family member 2
NM_001290108	HTATSF1	HIV-1 Tat specific factor 1
NM_001002981	CD40LG	CD40 ligand
NM_001003323	F9	coagulation factor IX
NM_001252312	VMA21	vacuolar ATPase assembly factor VMA21
NM_001003229	BGN	biglycan
NM_001204756	SSR4	signal sequence receptor subunit 4
NM_001003177	AVPR2	arginine vasopressin receptor 2
NM_001271782	MPP1	MAGUK p55 scaffold protein 1
NM_001033512	FUNDC2	FUN14 domain containing 2
NM_001195154	CLIC2	chloride intracellular channel 2
NM_001284439	TIMP3	TIMP metallopeptidase inhibitor 3
NM_001122673	TXNRD1	thioredoxin reductase 1
NM_001109959	THADA	THADA armadillo repeat containing
NM_001003055	COMMD1	copper metabolism domain containing 1
