raw_ids	SYMBOL	GENENAME
NM_001376090	CAPN7	calpain 7
NM_001376089	CAPN7	calpain 7
NM_014296	CAPN7	calpain 7
NM_001376091	CAPN7	calpain 7
NM_001376086	CAPN7	calpain 7
NM_004844	SH3BP5	SH3 domain binding protein 5
NM_001301792	METTL6	methyltransferase 6, tRNA N3-cytidine
NM_152396	METTL6	methyltransferase 6, tRNA N3-cytidine
NM_001301790	METTL6	methyltransferase 6, tRNA N3-cytidine
NM_001330662	METTL6	methyltransferase 6, tRNA N3-cytidine
NM_001301791	METTL6	methyltransferase 6, tRNA N3-cytidine
NM_033083	EAF1	ELL associated factor 1
NM_001407365	BTD	biotinidase
NM_001407383	BTD	biotinidase
NM_001407392	BTD	biotinidase
NM_001407396	BTD	biotinidase
NM_001407394	BTD	biotinidase
NM_001281726	BTD	biotinidase
NM_001407384	BTD	biotinidase
NM_001407395	BTD	biotinidase
NM_001407390	BTD	biotinidase
NM_001407399	BTD	biotinidase
NM_001281723	BTD	biotinidase
NM_001407367	BTD	biotinidase
NM_001407371	BTD	biotinidase
NM_001407370	BTD	biotinidase
NM_001407398	BTD	biotinidase
NM_001370658	BTD	biotinidase
NM_001323582	BTD	biotinidase
NM_001407378	BTD	biotinidase
NM_001407373	BTD	biotinidase
NM_001281724	BTD	biotinidase
NM_001407372	BTD	biotinidase
NM_001407374	BTD	biotinidase
NM_001407369	BTD	biotinidase
NM_001407366	BTD	biotinidase
NM_001407380	BTD	biotinidase
NM_001407401	BTD	biotinidase
NM_001407400	BTD	biotinidase
NM_001370753	BTD	biotinidase
NM_001407379	BTD	biotinidase
NM_001370752	BTD	biotinidase
NM_001407386	BTD	biotinidase
NM_001407381	BTD	biotinidase
NM_001407397	BTD	biotinidase
NM_001407388	BTD	biotinidase
NM_001281725	BTD	biotinidase
NM_001407377	BTD	biotinidase
NM_001407368	BTD	biotinidase
NM_001407375	BTD	biotinidase
NM_001407376	BTD	biotinidase
NM_001407382	BTD	biotinidase
NM_001407364	BTD	biotinidase
NM_001349284	ANKRD28	ankyrin repeat domain 28
NM_001349285	ANKRD28	ankyrin repeat domain 28
NM_054110	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15
NM_001319051	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15
NM_001319052	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15
NM_206831	DPH3	diphthamide biosynthesis 3
NM_001047434	DPH3	diphthamide biosynthesis 3
NM_138381	OXNAD1	oxidoreductase NAD binding domain containing 1
NM_001352980	OXNAD1	oxidoreductase NAD binding domain containing 1
NM_001330670	OXNAD1	oxidoreductase NAD binding domain containing 1
NM_001352977	OXNAD1	oxidoreductase NAD binding domain containing 1
NM_001352981	OXNAD1	oxidoreductase NAD binding domain containing 1
NM_001352978	OXNAD1	oxidoreductase NAD binding domain containing 1
NM_001352983	OXNAD1	oxidoreductase NAD binding domain containing 1
NM_001330671	OXNAD1	oxidoreductase NAD binding domain containing 1
NM_001440211		
NM_001352982	OXNAD1	oxidoreductase NAD binding domain containing 1
NM_001190811	DAZL	deleted in azoospermia like
NM_001351	DAZL	deleted in azoospermia like
NM_001292048	RAB5A	RAB5A, member RAS oncogene family
NM_004162	RAB5A	RAB5A, member RAS oncogene family
NM_001252657	PP2D1	protein phosphatase 2C like domain containing 1
NM_001370227	UBE2E2	ubiquitin conjugating enzyme E2 E2
NM_001370228	UBE2E2	ubiquitin conjugating enzyme E2 E2
NM_001377357	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377356	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377358	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377372	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377366	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377371	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377368	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_020345	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377369	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377367	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377353	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377351	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377360	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377359	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377370	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377352	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377354	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377355	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377364	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377361	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377362	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377363	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377365	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001377380	NKIRAS1	NFKB inhibitor interacting Ras like 1
NM_001253379	RPL15	ribosomal protein L15
NM_001253384	RPL15	ribosomal protein L15
NM_001253382	RPL15	ribosomal protein L15
NM_001253380	RPL15	ribosomal protein L15
NM_002948	RPL15	ribosomal protein L15
NM_001253383	RPL15	ribosomal protein L15
NM_005126	NR1D2	nuclear receptor subfamily 1 group D member 2
NM_001145425	NR1D2	nuclear receptor subfamily 1 group D member 2
NM_001068	TOP2B	DNA topoisomerase II beta
NM_001330700	TOP2B	DNA topoisomerase II beta
NM_001145293	NGLY1	N-glycanase 1
NM_018297	NGLY1	N-glycanase 1
NM_001145295	NGLY1	N-glycanase 1
NM_001145294	NGLY1	N-glycanase 1
NM_001145391	OXSM	3-oxoacyl-ACP synthase, mitochondrial
NM_017897	OXSM	3-oxoacyl-ACP synthase, mitochondrial
NM_052953	LRRC3B	leucine rich repeat containing 3B
NM_001395646	LRRC3B	leucine rich repeat containing 3B
NM_001317808	LRRC3B	leucine rich repeat containing 3B
NM_001317809	LRRC3B	leucine rich repeat containing 3B
NM_001317810	LRRC3B	leucine rich repeat containing 3B
NM_001395647	LRRC3B	leucine rich repeat containing 3B
NM_001395645	LRRC3B	leucine rich repeat containing 3B
NM_001317811	LRRC3B	leucine rich repeat containing 3B
NM_001278182	EOMES	eomesodermin
